,Description,Platform,Price,Product
4886,Encrypt PDF files and set permissions.,Windows,Free to try,Ahead PDF Encrypt
4887,"Add support for SFTP, SSH, FTPS, PGP, PDF, XML security to BizTalk orchestration.",Windows,Free to try,BizCrypto for BizTalk Server
4888,"Manage your important data in an easy, secure, and clear way.",Windows,Free to try,VisKeeper Professional
4889,Send encrypted text.,Windows,Free to try,TextEncrypt
4890,Keep passwords securely and generate on PC.,Windows,Free,PassWd Mgr
4891,Monitor connections to the Internet.,Mac,$9.95,AbruStop Privacy Protection
4892,Remove passwords from PDF documents.,Windows,Free to try,Aplus PDF Password Remover
4893,Protect your files by encryption.,Windows,$5.00,Ekstremum Encryptor
4894,"Encrypt and decrypt messages, mails, and conversations through cryptographic standards.",Windows,Free,KryptoMessage
4895,Retrieve password of RAR file you specified.,Windows,Free,Free RAR Password Recovery
4896,Provide a quick all in one encryption suite.,Windows,Free to try,CryptoMatic
4897,Stylish password manager with iCloud sync.,Mac,$4.99,PassLocker
4898,Encrypt your files with military grade encryption algorithms.,Windows,Free,Private File
4899,Send encrypted text.,Windows,Free to try,TextEncrypt
4900,Keep passwords and important information safe.,Windows,Free to try,Fero's Stash Box PassBox
4901,Protect your Exchange server from viruses and other malware attacks.,Windows,Free,Microsoft Forefront Security for Exchange Server with Service Pack 2
4902,Encrypt and decrypt images that you don't want that anyone else can see it.,Windows,Free,Only4urEyes
4903,Encrypt and decrypt your critical files.,Windows,Free,GogCrypt
4904,"Use the powerful database with 150,000 inappropriate URLs to protect your family.",Windows,Free to try,Mother Care
4905,Set time limitation to a specific user/device on specific days of the week with Raspberry PI device.,Windows,$129.00,Dynamic Box
4906,"Keep your privacy, change your IP location, and unblock almost all Web sites.",iOS,Free to try,Middlesurf VPN
4907,Keep all your passwords safely on PC.,Windows,Free,ArBaPasswords
4908,"use your iPod to lock/unlock your files, folders & apps",Mac,$20.00,PodSmith
4909,"Be anonymous, hide IP, and access all the Web sites and apps from all over the world.",Android,Free,4G VPN Free
4910,Encrypt and optimize Adobe AIR and Android APK apps.,Windows,Free,DoAIR
4911,Protect your inbox by filtering spam or junk emails.,Windows,Free to try,InboxGuardian
4912,Block dangerous web sites and malware while surfing the Internet.,Windows,Free to try,ITL Secure VPN
4913,Open and read encrypted CYPHR files.,Windows,Free,Provost CYPHR Reader
4914,Protect your premises from wiretapping.,Windows,Free to try,Defender
4915,Protect your system against hackers and botnets.,Windows,Free to try,Botshield
4916,Add passwords and restrictions to PDF documents.,Windows,Free to try,Aplus PDF Encrypter and Decrypter
4917,Protect important business or personal data,Windows,Free to try,ProtectX Pro
4918,Reveal all passwords from Windows Vault.,Windows,Free,SterJo Windows Vault Passwords
4919,Block advertising in any application that connects to the Internet.,Windows,Free,AdsOut
4920,Protect your premises from wiretapping.,Windows,Free to try,Defender
4921,Detect and remove W32/CleanZegost Trojan.,Windows,Free,CleanZegost
4922,IRC proxy,Mac,Free,LittleBouncer
4923,"Control file security, USB security, application, and hardware.",Windows,Free to try,PCCtrl (Professional Computer Control)
4924,Combine Guidance EnCase and X-Ways Forensics hashset files.,Windows,Free,AddHash
4925,Set a time for your children to use the computer.,Windows,Free to try,TK ChildLock
4926,Hybrid security testing technology: managed vulnerability scanning with manual penetration testing.,Webware,$299.00,ImmuniWeb
4927,"Isolate, encrypt, and lock your sensitive or licensed data.",Windows,Free,vLockit
4928,Define and manage encryption tasks.,Windows,Free,pfEncryptor
4929,Generate passwords with customizable options.,Windows,Free,Advanced PassGen
4930,Lock your computer when you are out of reach.,Windows,Free,LuJoSoft DeskLockII
4931,Keep your PC totally under you control.,Windows,Free to try,Spywarefix
4932,Prevent decompiling of Adobe flash files.,Windows,Free to try,LockLizard Flashguard Writer
4933,Detect and remove W32/Magania trojans.,Windows,Free,CleanMagania
4934,Automate and centralize the validation and correction of large amount of PDF files.,Windows,Free to try,Callas pdfaPilot Server (64-bit)
4935,Control what your child is watching and doing online.,Windows,Free to try,Alert Watch Kids & Teens
4936,Secure encrypted password storage software for multiple users.,Windows,$14.95,Secure Password Vault
4937,"Unlock Apple ID, remove iPhone password, bypass screen time on Mac.",Mac,Free to try,iMyFone Lockwiper
4938,Encrypt text files with Triple DES or AES.,Windows,Free,Encrypted Notes
4939,Monitor a remote server for connectivity and server health.,Windows,Free,serverMon LE
4940,"Access multiple anti-malware engines, heuristics, data sanitization and additional threat protection.",Windows,Free to try,Metadefender Core
4941,Protect important information from prying eyes.,Windows,Free,Private Cache
4942,Check your smartphone to see if you are actually being tracked.,Android,Free,Spy Scanner Anti Spy Ram Booster Free 2020
4943,Generate random passwords including special character.,Windows,Free,Random Password Generator
4944,Monitor user activity on PC and record keystrokes and screenshots.,Windows,Free to try,PC Monitor Expert
4945,Encrypt text files with Triple DES or AES.,Windows,Free,Encrypted Notes
4946,Monitor a remote server for connectivity and server health.,Windows,Free,serverMon LE
4947,"Access multiple anti-malware engines, heuristics, data sanitization and additional threat protection.",Windows,Free to try,Metadefender Core
4948,Secure your files before storing them on any of the supported cloud services.,Android,$4.99,Cryptomator
4949,security for your palm,Windows,$19.95,SecureX
4950,See what your child is seeing and doing online (screenshots and what they type).,Windows,Free to try,Your Eyes Opened
4951,Fix security vulnerability in IIS 5.0.,Windows,Free,Windows 2000 Security Patch: Unchecked Buffer in ISAPI Extension Could Enable Compromise of IIS 5.0
4952,"Check website for reports of phishing, malware, or poor reputation.",Windows,Free,Scanurl
4953,Mount or unmount your TrueCrypt container files.,Windows,Free,QuickCrypt
4954,"Detect the motion changes and capture the images, and send emails.",Windows,Free to try,Smart security system
4955,"Protect your privacy, files, passwords, videos, docs, folders, providing a particular browser.",Windows,Free to try,VIF - Very Important Files
4956,"Encode short notes up to about 5,000 characters.",Windows,Free,ADS - Advanced Digital Safe
4957,Control and restrict access to resources on the Internet.,Windows,Free to try,Indigo Scape Standard
4958,Keep your digital life safe.,iOS,Free,Dashlane Password Manager
4959,Encrypt files from computer and sync them with various cloud storage services.,Windows,Free,CloudShield EncryptSync
4960,Generate or calculate checksums from your Windows 8 device.,Windows,Purchase,Hashy for Windows 8
4961,Protect data in a mobile device by a password.,Windows,Free to try,USB Flash Security## Group Edition
4962,Protect your computer from hackers by disabling devices on a hardware level.,Windows,Free to try,Black Cat Privacy Suite
4963,Access myCloudKey Password Manager and EasySecured File Encryption tool.,Windows,Free,myCloudKey
4964,Audit and recover MySQL passwords.,Windows,Free to try,JRecoverer for MySQL Passwords
4965,Provide your PC with utilities including keylogger and stealth screenshot maker.,Windows,Free to try,StealthPerson
4966,Protect and manage your kids' online activities.,Mac,Free to try,Familoop Safeguard
4967,Encrypt your office files.,Windows,Free to try,Dekart Secrets Keeper
4968,Generate or calculate checksums from your Windows 8 device.,Windows,Purchase,Hashy for Windows 8
4969,Protect data in a mobile device by a password.,Windows,Free to try,USB Flash Security## Group Edition
4970,Keep your digital life safe.,iOS,Free,Dashlane Password Manager
4971,Encrypt files from computer and sync them with various cloud storage services.,Windows,Free,CloudShield EncryptSync
4972,Random password generator.,Mac,Free,PassForRandom
4973,Provide end users with a secure mobile browser that ensures safe web access.,Windows,Purchase,Trusteer Mobile App (Secure Browser)
4974,Protect your confidential data with encryption.,Windows,Free,GuardKey Lite
4975,Store rich text notes in a tree of storage boxes and encrypt them with AES 256-bit encryption.,Mac,Free,Strongbox
4976,Perform video surveillance with motion detection.,Windows,Free to try,TrackRCam
4977,Generate a unique algorithm for encryption and decryption of files using 3-tier encryption.,Windows,Free,DeathCrypt 256
4978,Encrypt your data using secure cloud backup.,Windows,Free,Cyphertite (32-bit)
4979,"Acquire secure browsing, internet security, privacy protection, identity theft protection.",iOS,Free to try,ibVPN - VPN for Wifi Security
4980,"Create strong, secure, and complex passwords on PC.",Windows,Free,PasswordMaker
4981,Protect all your data from unauthorized access.,Windows,Free to try,FS Master Pro
4982,Encrypt SQL procedures to make them invisible for third parties.,Windows,Free,SQL Procedure Encryption
4983,Encrypt or decrypt the text files(*.txt) you selected.,Windows,Free,Easy Encrypt Tools for Windows 8
4984,Audit and recover PostgreSQL passwords.,Windows,Free to try,JRecoverer for PostgreSQL Passwords
4985,Audit and recover database passwords.,Windows,Free to try,JRecoverer Database Bundle
4986,Encrypt and decrypt Unicode characters.,Windows,Free,Unicode Crypter
4987,Keep all your files safe by encrypting them.,Windows,Free,Quick Encrypt for Windows 8
4988,Keep time limits to the PC and restrict access to the computer usage.,Windows,Free to try,Time Monitor (64-bit)
4989,Detect and remove W32/Blocker Trojan.,Windows,Free,CleanBlocker
4990,Keep your kids safe and secure.,Android,Free,Kidgy
4991,"Protect videos, photos, and files.",Windows,Free to try,ESContainer
4992,Lock and hide important or private files.,Windows,Free to try,InnoLock
4993,"Protect your credential/sensitive data/files in integrated encryption/decryption environment.
",Windows,Free to try,Secure Privacy
4994,Store and keep track of your username and passwords on your Windows 8 device.,Windows,Free to try,MetroPass for Windows 8
