,Description,Platform,Price,Product
4931,"Gallery - Photo Editor is a easy and powerful photo editor that lets you quickly crop, rotate, and fine-tune any picture.",Android,Free,Gallery - Photo Editor
4932,"Resize photos, crop photos, and make photo thumbnails.",Windows,Free to try,Photo Thumbnail Creator
4933,"''IP Camera"" can turn your device into a wireless IP Camera for security monitoring WITH Bi-directional audio support, you can use your browser (e.",Windows,$2.75,IP Camera for Windows 10
4934,***** Number 1 Photo and Video app in 8 countries! ********** Top 5 Photo and Video app in 35 countries! ********** Top 10 Photo and Video app in...,iOS,$0.99,Phoetic - The amazing photo word cloud generator
4935,The home for all your photos and videos.,Android,Free,Gallery
4936,"Exchange resolution, orientation, format, and name of your images in batch mode.",Windows,Free to try,Easy Image Modifier Plus
4937,Make your pictures android friendly with PC.,Windows,Free,Android Resizer Tool
4938,"Snapshot is a companion app that automatically saves photos taken at any Snapshot photo booth, directly to your phone. Photos can then be shared...",iOS,Free,Snapshot Companion
4939,"Edit, resize and fix your images.",Windows,Free,ICPhoto
4940,Create spot colored images within seconds.,Windows,Free to try,Photo Splash
4941,"This is a simple but powerful photo distortion App. You can use it to simulate realistic plastic surgeries, improve your appearance on social...",iOS,Free,Plastic Surgery Simulator Lite : how would you look with a reshaped nose ?
4942,Chatterpix can make anything talk.,iOS,Free,ChatterPix - by Duck Duck Moose
4943,"Excel Photoscape is a total collection of the photo effects that you want in your iOS device. It has lots of feature to edit , crop or enhance your...",iOS,Free,Excel Photoscape
4944,Rated: 4/5 (CrazyMikesApps.com)Rated: 4.5/5 (CoolAppReview.com)Create a funny video Christmas card with your face as Santa Claus in the card and...,iOS,Free,My Face Christmas Card (Animated)
4945," - ""Simply the best, full featured, easy to use Photo Captioning app on the iPhone!!!""""[PhotoCaps] - Adding fun to photos - For anyone looking to...",iOS,$2.99,"PhotoCaps - Best App for Captions, Labels, Clipart on your photos"
4946,Photos taken with your smartphone or tablet are automatically stored on your PC.,Windows,Free,Acer Photo for Windows 10
4947,"Resize and convert JPEG, BMP, PNG, TIFF, PCX, and other image files.",Windows,Free to try,iRedSoft Image Resizer (64 bit)
4948,The new MarCum WiFiPanCam immediately sets the bar for how mobile camera systems shouldwork.Much more than justa way to view what your underwater...,iOS,Free,MarCum PanCam
4949,===FREE FOR VERY LIMITED TIME! DOWNLOAD NOW===Frame the special moment in your life! PicFrame Deluxe helps you combine multiple photos into one...,iOS,Free,Foto Frame DLX- easy Arty Picture Frames Chop + Photo Frames + Picture Collage for Instagram Free - not affiliated with Adobe Photoshop in any way!
4950,Manage and catalog photo with ease. ,Windows,Free to try,Photo Supreme (32 bit)
4951,"Create collages, photo walls, mosaics, and artwork in just a few clicks.",Windows,Free,PhotoBitzz
4952,Extract text from BMP image and convert into editable DOC.,Windows,Free to try,Aostsoft BMP to DOC OCR Converter
4953,Getting more likes and followers is the only way to get Easily Get LIKES Explosion on Your Instagram PhotosYour photos deserve followers and likes!...,iOS,Free,InstaLikes - Get More Wow Likes for Instagram Photos
4954,Create and control JPEG images for the Web.,Mac,Free to try,ProJPEG for Macintosh
4955,"Zoom Camara Pro is the best free camera! Digital zoom, video, 24 modes and more!",Android,$0.99,Zoom Camera Pro
4956,Manage digital photos in a web-based database.,Windows,Free,Photos
4957,Create screenshots and remove unwanted information from your photos.,Windows,Free,PngOptimizer (64-Bit)
4958,Speed up design work with screen capture and measurement tools.,Windows,Free to try,BastaPix
4959,3D modeler for real-time applications,Mac,$79.00,JCad for Java
4960,"Beautify, save and multi post images to social networks, blogs and clouds.",Windows,Free,Polarfox
4961,"Upload, search, and view photos and information of various dogs.",Webware,Free,Uniteddogs.com
4962,Photo Effects and Frames is an amazing app to make beautiful photos in seconds. Your beautiful memories can be made more fantastic with wonderful...,iOS,Free,Photo Effects & Frames (HD)
4963,Help you place photos in video loops and obtain unique creations.,Windows,Free,PixAnimator for Windows 8
4964,Automatically copies screenshots to your Dropbox public folder.,Mac,Free,GrabBox
4965,Professional yet easy to use and affordable automatic image enhancement software.,Mac,Free to try,Organic Imaging
4966,"Suited for both hobby and professional use, COLORCODE VJ quickly turns your iPad into a VJ tool. At your home or at an event, it's never been...",iOS,$23.99,COLORCODE VJ
4967,Take Beautiful Selfie Anywhere with Candy selfie Camera Any time.,Android,Free,Candy Selfie Camera
4968,Mxtube for Youtube full HD !Key Features:- Enjoy Dynamic TOP 100 Playlists = changes every day. - View history of watched videos and make favorites...,iOS,$2.99,Mxtube for Youtube full HD !
4969,Convert videos to Live Photos.,iOS,Free,VideoToLive
4970,"Camking rebuild. CamkingPro. Your best moments, share your happiness. Camking integrates your phone with an action camera and lets you download...",Android,Free,Camking Pro
4971,Watch your camera from anywhere!Jensen SecureLink is an innovative software including:- Live video streaming with sound- Sound alerts- Motion...,iOS,Free,SecureLink
4972,Create a 3D panorama by utilizing the camera and the orientation sensor to know the exact angle each picture was taken.,Android,$2.98,Photaf 3D Panorama Pro
4973,"Fast reliable culling, adjusting and presentation of any amounts of RAW shots from about 800 cameras.",Mac,Free to try,FastRawViewer
4974,Turn your images into stylish black and white photos.,Windows,Free to try,Film Noir
4975,Want to censor swearing in a video?Or want to make an unnecessary censorship video?Beep is the perfect app to do it in a cool way.Censor the words...,iOS,Free,Beep - Censor videos in a cool way
4976,"Sort and manage photos, delete duplicates.",Windows,Free to try,SortPix XL
4977,Edit or draw images with additional features.,Windows,Free,LazPaint Portable (64-bit)
4978,Fhotoroom is one of the most advanced non-destructive image editors that utilizes a completely unique way of editing photos.,Windows,Free,Fhotoroom for Windows 10
4979,Print your images with three different methods.,Windows,Free,Primg (64-bit)
4980,Edit your image and make it as painterly images.,Windows,Free to try,RepaintMyImage Photoshop Plug-In
4981,PIP Cam - Photo Maker sets your photo in another photo frame with some creative frames.,Android,Free,PIP Cam - Photo Maker
4982,Nature photo effects.,Android,Free,Nature Photo Effects Maker
4983,"Display and change EXIF, IPTC and other metadata fields in image files.",Mac,Free to try,ExifChanger
4984,Love photo editing? Multi Layer - Photo Editor is a full featured photo editor able to edit and compose images in multiple layers. It supports...,Android,Free,Multi Layer - Photo Editor
4985,This application is one of the easiest way to edit a all photo mixing.,Android,Free,All Mix Photo Frame
4986,"Unique photo editor, the best and most complete photo editing and painting app on Windows Phone.",Windows,$1.99,Fantasia Painter for Windows 10
4987,RetouchMe is an unique photo correction service which helps you to get a perfect face & body processing without any photo editing skills.,iOS,Free,RetouchMe - body & face Photo Editor for Selfie
4988,Passport PhotoId Maker.,Windows,Free,Passport Photo ID Maker for Windows 10
4989,Perform both generation and mutation based fuzzing.,Windows,Free,Peach (64-bit)
4990,"""NICHI"" comes from the pronunciation of Japanese word """", which carries the expectation of helping you to record the daily life.",Android,Free,Nichi: Collage & Stories Maker
4991,Photo in Photo frame design for your image that is so stunning.,Android,Free,No Crop Photo
4992,Scale an image without changing important visual content.,Mac,Free to try,iResizer
4993,"Convert JPEG File Interchange Format JFIF into JPG, GIF, BMP, PNG, TIFF, PDF, DOC, XLS, HTML.",Windows,Free to try,BitRecover JFIF Converter Wizard
4994,ADD SPEECH BUBBLES TO YOUR PHOTOS!Bring everyone's thoughts and words to life with Bubble. Bubble allows you to create comic style captions of...,iOS,Free,"Bubble - Speech Bubbles & Photo Editing Comic Maker adds Text Captions to Pictures for Facebook, Twitter & Instagram"
4995,Photo in Photo frame design for your image that is so stunning.,Android,Free,No Crop Photo
4996,"This app enables you to remotely control compatible camcorders, watch live video, manage album and setup camcorder on mobile devices.",iOS,Free,Unieye Cam
4997,Get a perfect tattoo in a second without feeling pain.,Android,Free,Tattoo Maker - Photo Editor
4998,Crop extra white space or black space from many images at once.,Windows,Free to try,Remove White Space In Multiple Images Software
4999,Film Story is a video editing app offering a high level of functionality and which can be used easily with only one hand.This app is very easy to...,iOS,Free,FilmStory - For All Your Video Editing Needs
5000,Tag and delete your duplicate photos in iPhoto.,Mac,Free to try,iRemoveDuplicate for iPhoto
5001,Capture fantastic long exposure and light trail photos.,iOS,Free,LongExpo - slow shutter and long exposure camera
5002,"Celebrate Saint Patricks Day, or any day, by making leprechaun pictures with Leprechaun Me. Make fantastic profile photos, memes and game...",iOS,Free,Leprechaun Me - Make Leprechaun Photos and Memes
5003,Get free Javascript and DHTML codes for your Web site.,Webware,Free,Dynamic Drive
5004,"My Webcam is an amazing app to make your Windows Device a full capable remote wireless ip web camera for your local network, capture remote Pictures and saves it to your camera roll folder with a simple web interface that shows a live camera video.",Windows,$3.99,My Webcam for Windows 10
5005,"The Logo Maker by Laughingbird Software - the easy, and fun way to create graphics, logos, video overlays, watermarks, Facebook and blog images.",iOS,Free,Logo Maker and Graphics Creator
5006,"Edit your images with filters, layers, and multiple undo options.",Windows,Free,Pixelitor
5007,"A light meter that is always in your pocket. It is indispensable for film photography with all manual camera. Measures reflected light, and allows...",iOS,Free,Pocket Light Meter
5008,Turn your Windows 8 PC into a photo booth kiosk.,Windows,Purchase,InstantPhotoBooth for Windows 8
5009,"Capture, edit, and share screenshots on the go.",Android,Free,Droid Screenshot Free
5010,View and edit image metadata.,Windows,Free,ePlum tag2pic
5011,This application allows you to use your CANON iMAGE GATEWAY Online Photo Album from your mobile device. With this application you can easily enjoy...,iOS,Free,Canon Online Photo Album
