,Description,Platform,Price,Product
5346,Create a membership site in minutes.,Webware,Free,Vendor-Lock 2.0
5347,Modify all action bars for Lotus Notes on your PC.,Windows,Free to try,actionBarEZ
5348,Create great looking video squeeze pages in less than five minutes.  ,Windows,Free,EBR Video Squeeze Page Generator
5349,Browse through issues and capture them for analysis.,Windows,Free to try,JIRA Client Pro
5350,Facilitate program development and learning of the assembler language.,Windows,Free to try,AsmShell
5351,Upload multiple files to a Web server.,Windows,Free to try,JavaPowUpload
5352,Upload multiple files to a Web server.,Windows,Free to try,JavaPowUpload
5353,Create icons of various sizes from a given picture file.,Mac,Free,iConStruct
5354,Define an ISO8583 derived protocol and to parse and check messages against it.,Windows,Free,ISO8583 Editor
5355,Supports interactive evaluation of expressions.,Linux,Free,DrJava for Linux
5356,Generate the basic Stored Procedures in SQL Server Management Studio 2005.,Windows,Free to try,SQL SP Generator
5357,"Read, write, view DXF and DWG files in .NET.",Windows,Free to try,CadLib
5358,Analyze spellings in complex characters.,Windows,Free,Hunspell
5359,Paste in some JSON that's giving you trouble and this will highlight in red where the problem is.,Mac,Free,JSON Validator
5360,REALbasic plugin to load & save PNG images,Mac,Free,PNG Utilities Plugin
5361,Monitor the stability of your Web server.,Windows,Free,CrunzhMonitor
5362,Create enterprise class mobile forms with one-click deployment to Windows Mobile and Android devices.,Windows,Free,TracerPlus Desktop
5363,Get an extension for Visual Studio 2012-2005 to convert VDProj to WiX in a click.,Windows,Free to try,VDProj to WiX Converter
5364,Perform engineering calculations and modeling within object-oriented environment.,Windows,Free to try,Objetta
5365,"Import, manage, and integrate linear programs into any software tools.",Windows,Free to try,GIPALS32 - Linear Programming Library
5366,Convert C# code from or to VB.NET.,Windows,Free to try,DotNet Code Converter
5367,Write and edit CNC programs with G codes.,Windows,Free to try,CNC Syntax Editor Professional
5368,Extract registration info from a domain name or website address.,Windows,Free,Win32Whois
5369,Update your Microsoft .NET Framework 1.0 Service Pack 3.,Windows,Free,ASP.NET Security Update for .NET Framework 1.0 SP3 for Tablet PC/Media Center
5370,Explain how to add dynamic data exchange server support to your application.,Windows,Free,Quick and Easy DDE Server Sample 1
5371,Generate licenses and handle license activation requests automatically.,Windows,Free to try,License Generation and Activation Server
5372,Replace texts in a file or a folder.,Windows,Free,Neo Replace
5373,Make applications perform better on Intel architecture-based clusters.,Linux,Free to try,Intel MPI Library for Linux
5374,"Manage car inventory and car dealer website with the easy-to-use car classifieds script.
",Webware,Free to try,Auto Classifieds Script
5375,Manage OS X code snippets.,Mac,Free to try,Snippets
5376,"Experiment with Windows 10 native runtime features, like popping a LiveTile notification or System Prompt, turning on the device camera, accessing the device calendar or contacts list, and more.",Windows,Free,Win10 features with CodePen
5377,Parse and evaluate mathematical expressions.,Windows,Free to try,Jep Java
5378,Integrate product evaluation code into your Java product.,Windows,Free,EvaluateAnywhere Community Edition
5379,"Change the size, location, and font size of your .NET applications and controls.",Windows,Free to try,BKResizer
5380,Convert your uniPaaS and xpa applications to a Winform.Net solution?,Windows,Free,Go.Net Express
5381,Use Hi-Visibility Monospaced TrueType fonts for program IDEs and editors.,Windows,Free to try,HVEdit - TrueType Text Editor Font
5382,Manage all your hotel tasks online.,Windows,Free to try,ApPHP Hotel Site
5383,Grab color value from your screen.,Windows,Free to try,Get Color from the Screen
5384,aids in making sense of otool output,Mac,Free,otx
5385,Simplify and optimize your work with log files.,Windows,Free to try,LogStomper
5386,Add header and footer files to your Web sites.,Windows,Free to try,Html2Javascript
5387,Update BizTalk Server 2002 with all fixes in SP1..,Windows,Free,BizTalk Accelerator for HIPAA 1.0 Service Pack
5388,Get a simple but full featured install creator.,Windows,Free,Simple Packager Free
5389,"Get a DHTML/AJAX component in JavaScript to display & edit data in tree, table, grid.",Windows,$600.00,EJS TreeGrid
5390,Create quick links for your Web site.,Windows,Free,Link Generator
5391,Explain the addition of custom tabs within MS Office Communicator 2005.,Windows,Free,Microsoft Sample for Microsoft Office Communicator 2005 Tabs
5392,Use undo feature at your daily Xojo tasks.,Mac,Free,TheBigUndo
5393,Add spell checking and thesaurus components to Delphi and C++Builder.,Windows,Free to try,Addict Spell Check & Thesaurus (VCL)
5394,Get a Web log analysis tool.,Windows,Free to try,RU-Software Log-Analyzer
5395,Create help documentation for Windows.,Windows,Free to try,HelpTrans
5396,Learn about Data Analyzer 3.5.,Windows,Free,Data Analyzer 3.5 Tutorial
5397,Website wireframe & interaction design tool.,Mac,Free to try,OverSite
5398,"Read, edit, validate, display, and print XML data.",Windows,Free to try,XMLStomper
5399,View the list of Office 2000 language settings and components.,Windows,Free,Office 2000 International Information
5400,Process credit cards online.,Windows,Free to try,eTrans
5401,Automate tasks by scheduling PHP scripts.,Windows,Free,PhpJobScheduler
5402,Add advanced Gantt chart or scheduling capabilities to your .NET Windows Forms application.,Windows,Free to try,ActiveGanttVBN Scheduler Control
5403,Compile Pascal language for generating machine code for Intel processor.,Windows,Free to try,paxCompiler for Free Pascal 2.0
5404,Get a system for statistical computation and graphics.,Windows,Free,R Project
5405,Create executables and DLL's with this full featured BASIC compiler.,Windows,Free to try,Emergence Basic
5406,Make apps easily without any developer coding.,Windows,Free,SmartBuilder Studio
5407,Start your own dating website.,Windows,$699.00,PG Dating Pro
5408,Monitor URL links and be alerted when the pages fail to be loaded.,Windows,Free,URL Examiner
5409,Develop and implement logic programs and applications.,Linux,Free,SWI Prolog for Fedora (64-bit)
5410,Make it easy for restaurant guests to reserve a table online.,Webware,Free to try,Restaurant Booking System
5411,Convert C# code to Java right from Visual Studio.,Windows,Free,CodePorting C#2Java Visual Studio Addin
5412,Build .NET business applications with ease.,Windows,Free to try,Team Developer .NET
5413,Generate object pascal and C++ code to access the WMI.,Windows,Free,WMI Delphi Code Creator
5414,Get an open source online shop e-commerce application.,Windows,Free,nopCommerce
5415,Explore tools and templates for building Visual Studio Domain Specific Language designers for Visual Studio 2010.,Windows,Free,Microsoft Visual Studio 2010 Visualization and Modeling SDK
5416,Perform bi-directional synchronization and conversion for MS SQL and MySQL databases.,Windows,Free to try,DBSync For MS SQL And MySQL
5417,"Embed DWG, DXF view, import, export, and print functions to your application using ActiveX control.",Windows,Free to try,CADViewX
5418,"Implement eye movement tracking with Webcam and PC into your applications.
",Windows,Free to try,SentiGaze SDK
5419,Translate .NET applications to foreign languages.,Windows,Free to try,Multilizer 2011 .NET Translator
5420,Encode/decode yEnc files.,Windows,Free to try,yEnc Encoder/Decoder Component for VS .NET
5421,Overview and access old versions of files.,Windows,Free to try,History Explorer
5422,Use a combination of TextBox and DropDownList controls for your applications.,Windows,Free,Web ComboBox
5423,Use this client/server version control system for CodeWarrior.,Mac,Free to try,Voodoo Server
5424,"Use a code snippet organiser with any programming, scripting, or markup language.",Windows,Free,Snappy Snippets
5425,Use this client/server version control system for CodeWarrior.,Mac,Free to try,Voodoo Server
5426,Cut images into several slices.,Mac,Free,ImageSplitter
5427,Manage software licenses with a .NET solution.,Windows,Free to try,Manco .NET Licensing System
5428,Convert one or more HTML documents to text files.,Windows,Free,Mwisoft HTML to Text Converter
5429,Create responsive Web sites in a WYSIWYG environment.,Windows,Free to try,CoffeeCup Responsive Site Designer
5430,Get the default key bindings with shortcut and associated description for Visual Basic 2005.,Windows,Free,Visual Basic 2005 Keyboard Shortcut Reference Poster
5431,Create help files for managed class libraries in an automated fashion.,Windows,Free,Sandcastle Help File Builder
5432,converts subnet mask types & helps with ip ranges,Windows,Free,Whatmask
5433,Collaborate with others and share your projects with the universe!,Webware,Free,GitHub
5434,Get a native Excel report and file generation and manipulation componet for VCL and LCL.,Windows,Free to try,TMS FlexCel Studio for VCL/LCL(Delphi 7)
5435,"Create, edit, and debug your NAnt scripts.",Windows,Free to try,NAntBuilder
5436,Allow you to edit XML files.,Windows,Free to try,oXygen XML Author
5437,"Simplify the creation, deployment and management of customized Internet Explorer 8 packages.",Windows,Free,Internet Explorer Administration Kit 8
5438,Stream H264 videos in MP4 or FLV containers using Flowplayer and HTTP server.,Windows,Free to try,HTTP Streaming Plugin Flowplayer
5439,Access information and manage your database with computer.,Windows,Free to try,QweryBuilder
5440,"Create dialogs for Perl, Python, AppleScript, Shell.",Mac,Free,Pashua
5441,"Design, develop, debug and deploy Php app.",Windows,Free to try,VS.Php for Visual Studio 2008
5442,Create pop-up ads that link to your Web site.,Windows,Free,Popit.ocx
5443,"Get tools, documentation, and sample code for customizing MS Graph objects.",Windows,Free,Office 2003 Editions: VBA Language Reference for the Graph Object Model
5444,"Design, develop, debug, and deploy PHP applications from the interface of Visual Studio 2013.",Windows,Free to try,VS.Php for Visual Studio 2013
5445,Build and run SQL queries and visualize data relationships.,Windows,Free to try,Aglowsoft SQL Query Tools
5446,Explore the FTP servers with file color coding feature.,Windows,Free,Racing Turtle FTP
5447,Use ActiveX control to provide your software with disc burning function.,Windows,Free to try,Data Burner ActiveX OCX SDK
5448,Use ActiveX control to provide your software with disc burning function.,Windows,Free to try,Data Burner ActiveX OCX SDK
5449,Update the design-time security of your Visual FoxPro 8.0.,Windows,Free,Visual FoxPro 8.0 GDI+ Design-Time Update
5450,Extend the capabilities of the qTest Test Management Platform with unscripted and scripted testing.,Windows,Free to try,qTest eXplorer
5451,Get 400 practice test questions from experts and print results for OCP 1Z0-031 exam.,Windows,Free to try,Whizlabs OCP-1Z0-031 Exam Simulator
5452,Develop Silverlight 5 beta applications with this libraries and tools.,Windows,Free,Microsoft Silverlight 5 SDK Beta
